k,d,recall,time
821,0.330976,1.000000,1.596093
822,0.330989,1.000000,1.596093
823,0.331162,0.990373,1.596093
824,0.331288,0.991576,1.596093
825,0.331288,0.992780,1.596093
826,0.331314,0.993983,1.596093
827,0.331389,0.995187,1.596093
828,0.331389,0.996390,1.596093
829,0.331436,0.997593,1.596093
830,0.331436,0.998797,1.596093
831,0.331439,1.000000,1.596093
832,0.331505,1.000000,1.596093
833,0.331573,1.000000,1.596093
834,0.331765,1.000000,1.596093
835,0.331775,1.000000,1.596093
836,0.331775,1.000000,1.596093
837,0.331895,1.000000,1.596093
838,0.332011,0.985882,1.596093
839,0.332131,0.987059,1.596093
840,0.332306,0.988235,1.596093
841,0.332342,0.989412,1.596093
842,0.332342,0.990588,1.596093
843,0.332342,0.991765,1.596093
844,0.332342,0.992941,1.596093
845,0.332342,0.994118,1.596093
846,0.332342,0.995294,1.596093
847,0.332342,0.996471,1.596093
848,0.332342,0.997647,1.596093
849,0.332464,0.998824,1.596093
850,0.332464,1.000000,1.596093
851,0.332557,1.000000,1.596093
852,0.332557,1.000000,1.596093
853,0.332557,1.000000,1.596093
854,0.332557,1.000000,1.596093
855,0.332557,1.000000,1.596093
856,0.332557,1.000000,1.596093
857,0.332557,1.000000,1.596093
858,0.332557,1.000000,1.596093
859,0.332670,1.000000,1.596094
860,0.332703,1.000000,1.596094
861,0.332737,1.000000,1.596094
862,0.332740,1.000000,1.596094
863,0.332740,1.000000,1.596094
864,0.332740,1.000000,1.596094
865,0.332740,1.000000,1.596094
866,0.332740,1.000000,1.596094
867,0.332740,1.000000,1.596094
868,0.332740,1.000000,1.596094
869,0.332740,1.000000,1.596094
870,0.332740,1.000000,1.596094
871,0.332740,1.000000,1.596094
872,0.332740,1.000000,1.596094
873,0.332740,1.000000,1.596094
874,0.332740,1.000000,1.596094
875,0.332740,1.000000,1.596094
876,0.332740,1.000000,1.596094
877,0.332740,1.000000,1.596094
878,0.332740,1.000000,1.596094
879,0.332740,1.000000,1.596094
880,0.332740,1.000000,1.596094
881,0.332740,1.000000,1.596095
882,0.332740,1.000000,1.596095
883,0.332740,1.000000,1.596095
884,0.332740,1.000000,1.596095
885,0.332740,1.000000,1.596095
886,0.332740,1.000000,1.596095
887,0.332740,1.000000,1.596095
888,0.332740,1.000000,1.596095
889,0.332740,1.000000,1.596095
890,0.332740,1.000000,1.596095
891,0.332740,1.000000,1.596095
892,0.332740,1.000000,1.596095
893,0.332740,1.000000,1.596095
894,0.332740,1.000000,1.596095
895,0.332740,1.000000,1.596095
896,0.332740,1.000000,1.596095
897,0.332740,1.000000,1.596095
898,0.332740,1.000000,1.596095
899,0.332740,1.000000,1.596095
900,0.332740,1.000000,1.596095
901,0.332740,1.000000,1.596095
902,0.332740,1.000000,1.596095
903,0.332740,1.000000,1.596095
904,0.332740,1.000000,1.596095
905,0.332740,1.000000,1.596095
906,0.332740,1.000000,1.596095
907,0.332740,1.000000,1.596095
908,0.332740,1.000000,1.596095
909,0.332740,1.000000,1.596095
910,0.332740,1.000000,1.596095
911,0.332740,1.000000,1.596095
912,0.332740,1.000000,1.596095
913,0.332740,1.000000,1.596095
914,0.332740,1.000000,1.596095
915,0.332740,1.000000,1.596095
916,0.332740,1.000000,1.596095
917,0.332740,1.000000,1.596095
918,0.332740,1.000000,1.596095
919,0.332740,1.000000,1.596095
920,0.332740,1.000000,1.596095
921,0.332740,1.000000,1.596095
922,0.332740,1.000000,1.596095
923,0.332740,1.000000,1.596095
924,0.332740,1.000000,1.596095
925,0.332740,1.000000,1.596095
926,0.332740,1.000000,1.596095
927,0.332837,1.000000,1.596095
928,0.332840,1.000000,1.596095
929,0.332851,1.000000,1.596095
930,0.332858,1.000000,1.596095
931,0.333040,0.945178,1.596095
932,0.333040,0.946193,1.596095
933,0.333040,0.947208,1.596095
934,0.333040,0.948223,1.596095
935,0.333040,0.949239,1.596095
936,0.333040,0.950254,1.596095
937,0.333040,0.951269,1.596095
938,0.333040,0.952284,1.596095
939,0.333040,0.953299,1.596095
940,0.333040,0.954315,1.596095
941,0.333040,0.955330,1.596095
942,0.333040,0.956345,1.596095
943,0.333040,0.957360,1.596095
944,0.333040,0.958376,1.596095
945,0.333040,0.959391,1.596095
946,0.333040,0.960406,1.596095
947,0.333040,0.961421,1.596095
948,0.333040,0.962437,1.596096
949,0.333040,0.963452,1.596096
950,0.333040,0.964467,1.596096
951,0.333040,0.965482,1.596096
952,0.333040,0.966497,1.596096
953,0.333040,0.967513,1.596096
954,0.333040,0.968528,1.596096
955,0.333040,0.969543,1.596096
956,0.333040,0.970558,1.596096
957,0.333040,0.971574,1.596096
958,0.333040,0.972589,1.596096
959,0.333040,0.973604,1.596096
960,0.333040,0.974619,1.596096
961,0.333040,0.975635,1.596096
962,0.333040,0.976650,1.596096
963,0.333040,0.977665,1.596096
964,0.333040,0.978680,1.596096
965,0.333040,0.979695,1.596096
966,0.333040,0.980711,1.596096
967,0.333040,0.981726,1.596096
968,0.333040,0.982741,1.596096
969,0.333040,0.983756,1.596096
970,0.333040,0.984772,1.596096
971,0.333040,0.985787,1.596096
972,0.333040,0.986802,1.596096
973,0.333040,0.987817,1.596096
974,0.333040,0.988832,1.596096
975,0.333158,0.989848,1.596096
976,0.333187,0.990863,1.596096
977,0.333221,0.991878,1.596096
978,0.333242,0.992893,1.596096
979,0.333242,0.993909,1.596096
980,0.333442,0.994924,1.596096
981,0.333459,0.995939,1.596096
982,0.333459,0.996954,1.596096
983,0.333459,0.997970,1.596096
984,0.333459,0.998985,1.596096
985,0.333459,1.000000,1.596096
986,0.333653,1.000000,1.596096
987,0.333761,1.000000,1.596096
988,0.333942,1.000000,1.596096
989,0.333960,1.000000,1.596096
990,0.334057,0.990000,1.596096
991,0.334121,0.991000,1.596096
992,0.334121,0.992000,1.596096
993,0.334121,0.993000,1.596096
994,0.334163,0.994000,1.596096
995,0.334244,0.995000,1.596096
996,0.334279,0.996000,1.596096
997,0.334333,0.997000,1.596096
998,0.334378,0.998000,1.596096
999,0.334378,0.999000,1.596096
1000,0.334378,1.000000,1.596096
1001,0.334455,1.000000,1.596096
1002,0.334491,1.000000,1.596096
1003,0.334525,1.000000,1.596096
1004,0.334566,1.000000,1.596096
1005,0.334566,1.000000,1.596096
1006,0.334566,1.000000,1.596096
1007,0.334652,1.000000,1.596096
1008,0.334689,1.000000,1.596096
1009,0.334700,1.000000,1.596096
1010,0.334700,1.000000,1.596096
1011,0.334700,1.000000,1.596096
1012,0.334700,1.000000,1.596096
1013,0.334700,1.000000,1.596096
1014,0.334700,1.000000,1.596096
1015,0.334700,1.000000,1.596097
1016,0.334700,1.000000,1.596097
1017,0.334700,1.000000,1.596097
1018,0.334700,1.000000,1.596097
1019,0.334700,1.000000,1.596097
1020,0.334700,1.000000,1.596097
1021,0.334700,1.000000,1.596097
1022,0.334700,1.000000,1.596097
1023,0.334700,1.000000,1.596097
1024,0.334700,1.000000,1.596097
1025,0.334813,1.000000,1.596097
1026,0.335030,1.000000,1.596097
1027,0.335228,1.000000,1.596097
1028,0.335228,1.000000,1.596097
1029,0.335228,1.000000,1.596097
1030,0.335335,1.000000,1.596097
1031,0.335371,1.000000,1.596097
1032,0.335390,1.000000,1.596097
1033,0.335624,1.000000,1.596097
1034,0.335658,1.000000,1.596097
1035,0.335661,1.000000,1.596097
1036,0.335690,1.000000,1.596097
1037,0.335690,1.000000,1.596097
1038,0.335720,1.000000,1.596097
1039,0.335720,1.000000,1.596097
1040,0.335720,1.000000,1.596097
1041,0.335720,1.000000,1.596097
1042,0.335720,1.000000,1.596097
1043,0.335720,1.000000,1.596097
1044,0.335852,1.000000,1.596097
1045,0.335854,1.000000,1.596097
1046,0.335904,1.000000,1.596097
1047,0.335931,1.000000,1.596097
1048,0.336106,1.000000,1.596097
1049,0.336113,1.000000,1.596097
1050,0.336159,1.000000,1.596097
1051,0.336225,1.000000,1.596097
1052,0.336227,1.000000,1.596097
1053,0.336251,1.000000,1.596097
1054,0.336251,1.000000,1.596097
1055,0.336407,1.000000,1.596097
1056,0.336570,1.000000,1.596097
1057,0.336596,1.000000,1.596097
1058,0.336643,1.000000,1.596097
1059,0.336643,1.000000,1.596097
1060,0.336693,1.000000,1.596097
1061,0.336702,1.000000,1.596097
1062,0.336852,1.000000,1.596097
1063,0.336920,1.000000,1.596097
1064,0.336970,1.000000,1.596097
1065,0.336970,1.000000,1.596097
1066,0.337076,1.000000,1.596097
1067,0.337092,1.000000,1.596097
1068,0.337129,1.000000,1.596097
1069,0.337168,1.000000,1.596097
1070,0.337245,1.000000,1.596097
1071,0.337271,1.000000,1.596097
1072,0.337289,1.000000,1.596097
1073,0.337289,1.000000,1.596097
1074,0.337333,1.000000,1.596097
1075,0.337346,1.000000,1.596097
1076,0.337346,1.000000,1.596097
1077,0.337402,1.000000,1.596097
1078,0.337407,1.000000,1.596097
1079,0.337514,1.000000,1.596097
1080,0.337747,1.000000,1.596097
1081,0.337747,1.000000,1.596097
1082,0.337759,1.000000,1.596098
1083,0.337813,1.000000,1.596098
1084,0.337821,1.000000,1.596098
1085,0.337823,1.000000,1.596098
1086,0.337823,1.000000,1.596098
1087,0.337863,1.000000,1.596098
1088,0.337885,1.000000,1.596098
1089,0.337885,1.000000,1.596098
1090,0.338066,1.000000,1.596098
1091,0.338083,1.000000,1.596098
1092,0.338174,1.000000,1.596098
1093,0.338174,1.000000,1.596098
1094,0.338191,1.000000,1.596098
1095,0.338199,1.000000,1.596098
1096,0.338214,1.000000,1.596098
1097,0.338301,1.000000,1.596098
1098,0.338310,1.000000,1.596098
1099,0.338332,1.000000,1.596098
1100,0.338422,1.000000,1.596098
1101,0.338503,1.000000,1.596098
1102,0.338503,1.000000,1.596098
1103,0.338718,1.000000,1.596098
1104,0.338754,1.000000,1.596098
1105,0.338773,1.000000,1.596098
1106,0.338796,1.000000,1.596098
1107,0.338856,1.000000,1.596098
1108,0.338856,1.000000,1.596098
1109,0.338856,1.000000,1.596098
1110,0.338856,1.000000,1.596098
1111,0.338856,1.000000,1.596098
1112,0.338856,1.000000,1.596098
1113,0.338856,1.000000,1.596098
1114,0.338856,1.000000,1.596098
1115,0.338864,1.000000,1.596098
1116,0.338944,1.000000,1.596098
1117,0.339236,1.000000,1.596098
1118,0.339245,1.000000,1.596098
1119,0.339380,1.000000,1.596098
1120,0.339387,1.000000,1.596098
1121,0.339387,1.000000,1.596098
1122,0.339387,1.000000,1.596098
1123,0.339474,1.000000,1.596098
1124,0.339508,1.000000,1.596098
1125,0.339567,1.000000,1.596098
1126,0.339648,1.000000,1.596098
1127,0.339679,1.000000,1.596098
1128,0.339686,1.000000,1.596098
1129,0.339788,1.000000,1.596098
1130,0.339813,1.000000,1.596098
1131,0.339893,1.000000,1.596098
1132,0.339898,1.000000,1.596098
1133,0.339898,1.000000,1.596098
1134,0.339898,1.000000,1.596098
1135,0.339902,1.000000,1.596098
1136,0.339956,1.000000,1.596098
1137,0.339957,1.000000,1.596098
1138,0.340011,1.000000,1.596098
1139,0.340045,1.000000,1.596098
1140,0.340051,1.000000,1.596098
1141,0.340051,1.000000,1.596098
1142,0.340051,1.000000,1.596098
1143,0.340051,1.000000,1.596098
1144,0.340109,1.000000,1.596098
1145,0.340204,1.000000,1.596098
1146,0.340204,1.000000,1.596098
1147,0.340204,1.000000,1.596098
1148,0.340204,1.000000,1.596098
1149,0.340204,1.000000,1.596099
1150,0.340204,1.000000,1.596099
1151,0.340204,1.000000,1.596099
1152,0.340212,1.000000,1.596099
1153,0.340234,1.000000,1.596099
1154,0.340343,1.000000,1.596099
1155,0.340343,1.000000,1.596099
1156,0.340343,1.000000,1.596099
1157,0.340343,1.000000,1.596099
1158,0.340343,1.000000,1.596099
1159,0.340343,1.000000,1.596099
1160,0.340343,1.000000,1.596099
1161,0.340343,1.000000,1.596099
1162,0.340343,1.000000,1.596099
1163,0.340357,1.000000,1.596099
1164,0.340451,1.000000,1.596099
1165,0.340472,1.000000,1.596099
1166,0.340514,1.000000,1.596099
1167,0.340536,1.000000,1.596099
1168,0.340551,1.000000,1.596099
1169,0.340559,1.000000,1.596099
1170,0.340656,1.000000,1.596099
1171,0.340713,1.000000,1.596099
1172,0.340798,1.000000,1.596099
1173,0.340798,1.000000,1.596099
1174,0.340798,1.000000,1.596099
1175,0.340945,1.000000,1.596099
1176,0.340984,1.000000,1.596099
1177,0.340998,1.000000,1.596099
1178,0.341016,1.000000,1.596099
1179,0.341016,1.000000,1.596099
1180,0.341041,1.000000,1.596099
1181,0.341160,1.000000,1.596099
1182,0.341309,1.000000,1.596099
1183,0.341326,1.000000,1.596099
1184,0.341326,1.000000,1.596099
1185,0.341326,1.000000,1.596099
1186,0.341326,1.000000,1.596099
1187,0.341326,1.000000,1.596099
1188,0.341326,1.000000,1.596099
1189,0.341326,1.000000,1.596099
1190,0.341326,1.000000,1.596099
1191,0.341326,1.000000,1.596099
1192,0.341326,1.000000,1.596099
1193,0.341326,1.000000,1.596099
1194,0.341326,1.000000,1.596099
1195,0.341326,1.000000,1.596099
1196,0.341326,1.000000,1.596099
1197,0.341326,1.000000,1.596099
1198,0.341326,1.000000,1.596099
1199,0.341326,1.000000,1.596099
1200,0.341326,1.000000,1.596099
1201,0.341326,1.000000,1.596099
1202,0.341326,1.000000,1.596099
1203,0.341326,1.000000,1.596099
1204,0.341330,1.000000,1.596099
1205,0.341330,1.000000,1.596099
1206,0.341330,1.000000,1.596099
1207,0.341330,1.000000,1.596099
1208,0.341330,1.000000,1.596099
1209,0.341330,1.000000,1.596099
1210,0.341330,1.000000,1.596099
1211,0.341330,1.000000,1.596099
1212,0.341330,1.000000,1.596099
1213,0.341330,1.000000,1.596099
1214,0.341330,1.000000,1.596099
1215,0.341330,1.000000,1.596099
1216,0.341330,1.000000,1.596100
1217,0.341330,1.000000,1.596100
1218,0.341330,1.000000,1.596100
1219,0.341330,1.000000,1.596100
1220,0.341330,1.000000,1.596100
1221,0.341330,1.000000,1.596100
1222,0.341330,1.000000,1.596100
1223,0.341330,1.000000,1.596100
1224,0.341330,1.000000,1.596100
1225,0.341330,1.000000,1.596100
1226,0.341330,1.000000,1.596100
1227,0.341330,1.000000,1.596100
1228,0.341330,1.000000,1.596100
1229,0.341330,1.000000,1.596100
1230,0.341330,1.000000,1.596100
1231,0.341330,1.000000,1.596100
1232,0.341330,1.000000,1.596100
1233,0.341330,1.000000,1.596100
1234,0.341330,1.000000,1.596100
1235,0.341330,1.000000,1.596100
1236,0.341330,1.000000,1.596100
1237,0.341330,1.000000,1.596100
1238,0.341330,1.000000,1.596100
1239,0.341330,1.000000,1.596100
1240,0.341380,1.000000,1.596100
1241,0.341411,1.000000,1.596100
1242,0.341411,1.000000,1.596100
1243,0.341411,1.000000,1.596100
1244,0.341411,1.000000,1.596100
1245,0.341411,1.000000,1.596100
1246,0.341411,1.000000,1.596100
1247,0.341415,1.000000,1.596100
1248,0.341415,1.000000,1.596100
1249,0.341415,1.000000,1.596100
1250,0.341415,1.000000,1.596100
1251,0.341415,1.000000,1.596100
1252,0.341498,1.000000,1.596100
1253,0.341529,1.000000,1.596100
1254,0.341659,1.000000,1.596100
1255,0.341670,1.000000,1.596100
1256,0.341720,1.000000,1.596100
1257,0.341752,1.000000,1.596100
1258,0.341799,1.000000,1.596100
1259,0.341834,1.000000,1.596100
1260,0.341896,1.000000,1.596100
1261,0.341948,1.000000,1.596100
1262,0.342126,1.000000,1.596100
1263,0.342126,1.000000,1.596100
1264,0.342126,1.000000,1.596100
1265,0.342126,1.000000,1.596100
1266,0.342126,1.000000,1.596100
1267,0.342126,1.000000,1.596100
1268,0.342126,1.000000,1.596100
1269,0.342128,1.000000,1.596100
1270,0.342134,1.000000,1.596100
1271,0.342137,1.000000,1.596100
1272,0.342223,1.000000,1.596100
1273,0.342269,1.000000,1.596100
1274,0.342281,1.000000,1.596100
1275,0.342281,1.000000,1.596100
1276,0.342281,1.000000,1.596100
1277,0.342336,1.000000,1.596100
1278,0.342375,1.000000,1.596100
1279,0.342438,1.000000,1.596100
1280,0.342449,1.000000,1.596100
1281,0.342449,1.000000,1.596100
1282,0.342449,1.000000,1.596100
1283,0.342449,1.000000,1.596101
1284,0.342464,1.000000,1.596101
1285,0.342464,1.000000,1.596101
1286,0.342483,1.000000,1.596101
1287,0.342531,1.000000,1.596101
1288,0.342561,1.000000,1.596101
1289,0.342790,1.000000,1.596101
1290,0.342861,1.000000,1.596101
1291,0.342932,1.000000,1.596101
1292,0.342941,1.000000,1.596101
1293,0.343068,1.000000,1.596101
1294,0.343084,1.000000,1.596101
1295,0.343135,1.000000,1.596101
1296,0.343139,1.000000,1.596101
1297,0.343216,1.000000,1.596101
1298,0.343216,1.000000,1.596101
1299,0.343288,1.000000,1.596101
1300,0.343464,1.000000,1.596101
1301,0.343476,1.000000,1.596101
1302,0.343588,1.000000,1.596101
1303,0.343588,1.000000,1.596101
1304,0.343619,1.000000,1.596101
1305,0.343646,1.000000,1.596101
1306,0.343654,1.000000,1.596101
1307,0.343654,1.000000,1.596101
1308,0.343654,1.000000,1.596101
1309,0.343654,1.000000,1.596101
1310,0.343654,1.000000,1.596101
1311,0.343683,1.000000,1.596101
1312,0.343715,1.000000,1.596101
1313,0.343715,1.000000,1.596101
1314,0.343750,1.000000,1.596101
1315,0.343776,1.000000,1.596101
1316,0.343817,1.000000,1.596101
1317,0.343854,1.000000,1.596101
1318,0.343854,1.000000,1.596101
1319,0.343878,1.000000,1.596101
1320,0.343895,1.000000,1.596101
1321,0.343918,1.000000,1.596101
1322,0.343952,1.000000,1.596101
1323,0.344000,1.000000,1.596101
1324,0.344048,1.000000,1.596101
1325,0.344084,1.000000,1.596101
1326,0.344100,1.000000,1.596101
1327,0.344149,1.000000,1.596101
1328,0.344149,1.000000,1.596101
1329,0.344440,1.000000,1.596101
1330,0.344440,1.000000,1.596101
1331,0.344440,1.000000,1.596101
1332,0.344440,1.000000,1.596101
1333,0.344440,1.000000,1.596101
1334,0.344440,1.000000,1.596101
1335,0.344440,1.000000,1.596101
1336,0.344440,1.000000,1.596101
1337,0.344440,1.000000,1.596101
1338,0.344440,1.000000,1.596101
1339,0.344440,1.000000,1.596101
1340,0.344440,1.000000,1.596101
1341,0.344440,1.000000,1.596101
1342,0.344440,1.000000,1.596101
1343,0.344440,1.000000,1.596101
1344,0.344440,1.000000,1.596101
1345,0.344440,1.000000,1.596101
1346,0.344440,1.000000,1.596101
1347,0.344440,1.000000,1.596101
1348,0.344440,1.000000,1.596101
1349,0.344526,1.000000,1.596101
1350,0.344680,1.000000,1.596102
1351,0.344763,1.000000,1.596102
1352,0.344958,1.000000,1.596102
1353,0.344988,1.000000,1.596102
1354,0.345015,1.000000,1.596102
1355,0.345243,1.000000,1.596102
1356,0.345243,1.000000,1.596102
1357,0.345252,1.000000,1.596102
1358,0.345271,1.000000,1.596102
1359,0.345271,1.000000,1.596102
1360,0.345611,1.000000,1.596102
1361,0.345612,1.000000,1.596102
1362,0.345723,1.000000,1.596102
1363,0.345812,1.000000,1.596102
1364,0.345843,1.000000,1.596102
1365,0.345843,1.000000,1.596102
1366,0.345873,1.000000,1.596102
1367,0.345881,1.000000,1.596102
1368,0.345966,1.000000,1.596102
1369,0.346065,1.000000,1.596102
1370,0.346095,1.000000,1.596102
1371,0.346109,1.000000,1.596102
1372,0.346109,1.000000,1.596103
1373,0.346109,1.000000,1.596103
1374,0.346275,1.000000,1.596103
1375,0.346331,1.000000,1.596103
1376,0.346358,1.000000,1.596103
1377,0.346400,1.000000,1.596103
1378,0.346440,1.000000,1.596103
1379,0.346474,1.000000,1.596103
1380,0.346626,1.000000,1.596103
1381,0.346634,1.000000,1.596103
1382,0.346634,1.000000,1.596103
1383,0.346648,1.000000,1.596103
1384,0.346655,1.000000,1.596103
1385,0.346664,1.000000,1.596103
1386,0.346680,1.000000,1.596103
1387,0.346683,1.000000,1.596103
1388,0.346683,1.000000,1.596103
1389,0.346683,1.000000,1.596103
1390,0.346683,1.000000,1.596103
1391,0.346683,1.000000,1.596103
1392,0.346683,1.000000,1.596103
1393,0.346683,1.000000,1.596103
1394,0.346684,1.000000,1.596103
1395,0.346809,1.000000,1.596103
1396,0.346899,1.000000,1.596103
1397,0.347021,1.000000,1.596103
1398,0.347100,1.000000,1.596103
1399,0.347104,1.000000,1.596103
1400,0.347133,1.000000,1.596103
1401,0.347174,1.000000,1.596103
1402,0.347210,1.000000,1.596103
1403,0.347427,1.000000,1.596103
1404,0.347427,1.000000,1.596103
1405,0.347427,1.000000,1.596103
1406,0.347480,1.000000,1.596103
1407,0.347480,1.000000,1.596103
1408,0.347522,1.000000,1.596103
1409,0.347549,1.000000,1.596103
1410,0.347552,1.000000,1.596103
1411,0.347600,1.000000,1.596103
1412,0.347610,1.000000,1.596103
1413,0.347610,1.000000,1.596103
1414,0.347610,1.000000,1.596103
1415,0.347610,1.000000,1.596103
1416,0.347610,1.000000,1.596103
1417,0.347610,1.000000,1.596103
1418,0.347610,1.000000,1.596103
1419,0.347610,1.000000,1.596103
1420,0.347610,1.000000,1.596103
1421,0.347621,1.000000,1.596103
1422,0.347621,1.000000,1.596103
1423,0.347631,1.000000,1.596103
1424,0.347631,1.000000,1.596103
1425,0.347717,1.000000,1.596103
1426,0.347736,1.000000,1.596103
1427,0.347823,1.000000,1.596103
1428,0.347856,1.000000,1.596103
1429,0.347927,1.000000,1.596103
1430,0.348013,1.000000,1.596103
1431,0.348105,1.000000,1.596103
1432,0.348124,1.000000,1.596103
1433,0.348145,1.000000,1.596103
1434,0.348235,1.000000,1.596103
1435,0.348236,1.000000,1.596103
1436,0.348236,1.000000,1.596103
1437,0.348236,1.000000,1.596103
1438,0.348236,1.000000,1.596103
1439,0.348286,1.000000,1.596104
1440,0.348400,1.000000,1.596104
1441,0.348813,1.000000,1.596104
