tq:q,ts:s,overlap
t11627:c4,t6359497:c0,15
t11627:c4,t10207832:c0,51
t11627:c4,t8458946:c1,67
t11627:c4,t10145369:c4,3
t11627:c4,t4978186:c0,35
t11627:c4,t10052876:c1,17
t11627:c4,t944685:c0,41
t11627:c4,t9018020:c2,26
t11627:c4,t6209022:c2,25
t11627:c4,t5374414:c1,18
t11627:c4,t8975586:c1,18
t11627:c4,t4001117:c0,36
t11627:c4,t6923471:c1,17
t11627:c4,t8183565:c1,21
t11627:c4,t5822367:c1,14
t11627:c4,t6141171:c0,15
t11627:c4,t4755950:c0,72
t11627:c4,t10002820:c0,2
t11627:c4,t3144709:c0,29
t11627:c4,t1388363:c1,8
t11627:c4,t7926417:c1,8
t11627:c4,t1365022:c0,24
t11627:c4,t2491403:c3,11
t11627:c4,t5135217:c3,11
t11627:c4,t8008840:c0,35
t11627:c4,t2185975:c0,27
t11627:c4,t549379:c0,27
t11627:c4,t2122609:c3,27
t11627:c4,t4867951:c3,23
t11627:c4,t4270238:c3,25
t11627:c4,t7112131:c3,29
t11627:c4,t3274228:c3,22
t11627:c4,t8715124:c3,22
t11627:c4,t4387083:c3,26
t11627:c4,t954394:c3,30
t11627:c4,t407041:c3,23
t11627:c4,t7262668:c0,61
t11627:c4,t1381886:c1,17
t11627:c4,t3207665:c1,16
t11627:c4,t8421351:c7,16
t11627:c4,t3649866:c0,12
t11627:c4,t8951244:c3,21
t11627:c4,t9682701:c2,29
t11627:c4,t10008626:c0,3
t11627:c4,t4917262:c0,61
t11627:c4,t7911700:c1,41
t11627:c4,t10297770:c2,1
t11627:c4,t3350268:c0,42
t11627:c4,t532033:c1,21
t11627:c4,t976953:c1,18
t11627:c4,t1596045:c1,25
t11627:c4,t3333417:c1,19
t11627:c4,t3685616:c1,24
t11627:c4,t8035289:c1,19
t11627:c4,t9633321:c1,21
t11627:c4,t4532504:c1,23
t11627:c4,t6349752:c8,14
t11627:c4,t9624420:c3,60
t11627:c4,t480403:c0,119
t11627:c4,t7434640:c1,23
t11627:c4,t10084353:c1,3
t11627:c4,t3144709:c1,21
t11627:c4,t3144709:c2,27
t11627:c4,t7067197:c1,19
t11627:c4,t7661:c0,4
t11627:c4,t5940606:c0,263
t11627:c4,t8614580:c2,21
t11627:c4,t10288259:c4,1
t11627:c4,t9184065:c0,22
t11627:c4,t2943874:c0,30
t11627:c4,t10011464:c1,7
t11627:c4,t8606921:c2,14
t11627:c4,t3321760:c1,28
t11627:c4,t5879266:c1,29
t11627:c4,t9671222:c3,17
t11627:c4,t6471012:c8,21
t11627:c4,t8185707:c2,68
t11627:c4,t5973424:c0,128
t11627:c4,t1043440:c0,18
t11627:c4,t9715049:c4,184
t11627:c4,t1265089:c2,42
t11627:c4,t3353490:c2,42
t11627:c4,t4937298:c2,42
t11627:c4,t4945772:c2,42
t11627:c4,t5029109:c2,42
t11627:c4,t8495834:c2,42
t11627:c4,t5242710:c2,46
t11627:c4,t3557382:c0,124
t11627:c4,t3423530:c3,27
t11627:c4,t9683542:c3,24
t11627:c4,t9740446:c3,29
t11627:c4,t1301448:c4,11
t11627:c4,t6827480:c0,70
t11627:c4,t8477228:c0,17
t11627:c4,t1388363:c7,16
t11627:c4,t7926417:c7,16
t11627:c4,t79546:c0,30
t11627:c4,t3321760:c2,18
t11627:c4,t5242710:c0,42
t11627:c4,t3082081:c1,42
t11627:c4,t9743762:c1,42
t11627:c4,t9263337:c1,25
t11627:c4,t9263337:c2,12
t11627:c4,t10052876:c2,12
t11627:c4,t8775866:c2,26
t11627:c4,t6581779:c2,18
t11627:c4,t5063412:c2,22
t11627:c4,t10123484:c1,21
t11627:c4,t4811582:c2,13
t11627:c4,t3207665:c2,14
t11627:c4,t5879266:c2,22
t11627:c4,t3265765:c2,18
t11627:c4,t5822367:c2,18
t11627:c4,t10285489:c2,4
t11627:c4,t6711631:c11,17
t11627:c4,t3649866:c4,3
t11627:c4,t6581779:c0,31
t11627:c4,t6141171:c2,9
t11627:c4,t10064461:c2,9
t11627:c4,t8533787:c1,35
t11627:c4,t5063412:c1,26
t11627:c4,t9184065:c1,22
t11627:c4,t2284971:c10,4
t11627:c4,t5019484:c10,4
t11627:c4,t3511945:c2,59
t11627:c4,t9394955:c2,57
t11627:c4,t561518:c0,85
t11627:c4,t10244859:c6,3
t11627:c4,t4914166:c1,31
t11627:c4,t8739005:c1,31
t11627:c4,t1888630:c0,102
t11627:c4,t5756420:c1,19
t11627:c4,t5760189:c0,81
t11627:c4,t7177937:c2,59
t11627:c4,t7396673:c2,59
t11627:c4,t7826255:c2,59
t11627:c4,t6581779:c1,24
t11627:c4,t2185975:c2,12
t11627:c4,t549379:c2,12
t11627:c4,t4420155:c4,5
t11627:c4,t10262247:c1,3
t11627:c4,t7434640:c2,12
t11627:c4,t1199711:c2,6
t11627:c4,t8941086:c2,6
t11627:c4,t6923471:c2,10
t11627:c4,t7062870:c0,27
t11627:c4,t4157550:c2,23
t11627:c4,t3144709:c3,7
t11627:c4,t532033:c3,28
t11627:c4,t8205499:c3,24
t11627:c4,t976953:c3,27
t11627:c4,t4180355:c3,26
t11627:c4,t1299993:c3,21
t11627:c4,t5878521:c3,24
t11627:c4,t4788910:c3,25
t11627:c4,t8035289:c3,23
t11627:c4,t9633321:c3,22
t11627:c4,t10124629:c1,32
t11627:c4,t7291330:c0,62
t11627:c4,t4824865:c3,39
t11627:c4,t6704953:c3,39
t11627:c4,t9161821:c17,4
t11627:c4,t1839410:c0,27
t11627:c4,t8775866:c1,28
t11627:c4,t5640287:c0,18
t11627:c4,t8930570:c1,20
t11627:c4,t5229366:c1,13
t11627:c4,t353267:c2,38
t11627:c4,t1445889:c2,40
t11627:c4,t9318655:c2,18
t11627:c4,t8552647:c0,36
t11627:c4,t10057299:c1,5
t11627:c4,t7574531:c0,17
t11627:c4,t5162951:c0,37
t11627:c4,t10056020:c1,7
t11627:c4,t10099126:c1,7
t11627:c4,t1011203:c1,7
t11627:c4,t10166968:c1,7
t11627:c4,t10274320:c1,7
t11627:c4,t561518:c3,1
t11627:c4,t8606921:c1,24
t11627:c4,t4490334:c2,45
t11627:c4,t6935841:c0,36
t11627:c4,t4438349:c0,65
t11627:c4,t6200326:c0,74
t11627:c4,t8201636:c0,81
t11627:c4,t6200326:c4,75
t11627:c4,t696657:c3,32
t11627:c4,t10099842:c2,7
t11627:c4,t6645087:c0,55
t11627:c4,t5242710:c4,25
t11627:c4,t4059781:c0,81
t11627:c4,t1839056:c0,12
t11627:c4,t5225064:c2,24
t11627:c4,t10235740:c3,3
t11627:c4,t7566773:c0,46
t11627:c4,t6200326:c2,78
t11627:c4,t7037959:c0,20
t11627:c4,t6972549:c0,71
t11627:c4,t9236551:c0,19
t11627:c4,t1120803:c1,48
t11627:c4,t6662186:c2,43
t11627:c4,t101143:c4,5
t11627:c4,t101143:c5,4
t11627:c4,t8714955:c0,23
t11627:c4,t1839056:c2,7
t11627:c4,t7600072:c1,43
t11627:c4,t6249940:c0,59
t11627:c4,t360436:c1,21
t11627:c4,t2117369:c0,217
t11627:c4,t1330700:c0,11
t11627:c4,t1492409:c0,27
t11627:c4,t6174996:c3,10
t11627:c4,t10072058:c2,4
t11627:c4,t10077552:c2,18
t11627:c4,t10086202:c1,3
t11627:c4,t6928371:c0,64
t11627:c4,t6119143:c0,55
t11627:c4,t7653017:c0,55
t11627:c4,t3364278:c0,54
t11627:c4,t2992888:c1,24
t11627:c4,t8975586:c0,38
t11627:c4,t5321865:c0,23
t11627:c4,t5129968:c1,9
t11627:c4,t9671222:c2,13
t11627:c4,t3248581:c0,52
t11627:c4,t10056953:c1,2
t11627:c4,t10056953:c2,2
t11627:c4,t10007511:c2,2
t11627:c4,t1828015:c24,8
t11627:c4,t1381007:c9,8
t11627:c4,t511178:c0,227
t11627:c4,t1828015:c25,12
t11627:c4,t5410705:c8,1
t11627:c4,t4011652:c0,34
t11627:c4,t3828164:c0,70
t11627:c4,t5063412:c0,32
t11627:c4,t7177937:c1,25
t11627:c4,t7396673:c1,25
t11627:c4,t7826255:c1,25
t11627:c4,t8421351:c1,10
t11627:c4,t6156474:c1,53
t11627:c4,t1839056:c4,4
t11627:c4,t1493212:c4,30
t11627:c4,t153249:c4,30
t11627:c4,t4274292:c4,30
t11627:c4,t5552800:c4,30
t11627:c4,t7552063:c4,30
t11627:c4,t8054442:c4,30
t11627:c4,t9355764:c6,10
t11627:c4,t2612899:c1,25
t11627:c4,t3134199:c1,51
t11627:c4,t8183565:c0,28
t11627:c4,t1625826:c0,21
t11627:c4,t2398276:c1,40
t11627:c4,t7645457:c2,11
t11627:c4,t3650688:c3,21
t11627:c4,t3333417:c3,24
t11627:c4,t3685616:c3,26
t11627:c4,t4532504:c3,24
t11627:c4,t3350268:c2,16
t11627:c4,t1043440:c1,27
t11627:c4,t2448018:c0,211
t11627:c4,t10138978:c0,6
t11627:c4,t2135573:c1,10
t11627:c4,t1001449:c0,4
t11627:c4,t47423:c0,27
t11627:c4,t3391192:c0,29
t11627:c4,t3452737:c10,9
t11627:c4,t4341769:c1,26
t11627:c4,t4157550:c0,10
t11627:c4,t7154198:c2,2
t11627:c4,t6769670:c0,37
t11627:c4,t1596045:c3,23
t11627:c4,t7661:c1,45
t11627:c4,t9357242:c1,18
t11627:c4,t10073772:c5,3
t11627:c4,t7600072:c3,25
t11627:c4,t696657:c1,14
t11627:c4,t1040921:c0,3
t11627:c4,t6359470:c2,4
t11627:c4,t1381007:c2,5
t11627:c4,t9413315:c1,13
t11627:c4,t10217471:c3,1
t11627:c4,t10056655:c0,2
t11627:c4,t8588809:c0,16
t11627:c4,t6349752:c1,45
t11627:c4,t1468991:c2,22
t11627:c4,t2122609:c2,26
t11627:c4,t3423530:c2,24
t11627:c4,t532033:c2,28
t11627:c4,t976953:c2,25
t11627:c4,t3650688:c2,27
t11627:c4,t1596045:c2,25
t11627:c4,t4387083:c2,20
t11627:c4,t3333417:c2,24
t11627:c4,t3685616:c2,29
t11627:c4,t8035289:c2,26
t11627:c4,t4532504:c2,27
t11627:c4,t6506164:c3,18
t11627:c4,t752164:c0,13
t11627:c4,t1410271:c0,43
t11627:c4,t3211648:c0,14
t11627:c4,t4247558:c0,45
t11627:c4,t4420155:c0,5
t11627:c4,t7550138:c1,38
t11627:c4,t6349752:c5,10
t11627:c4,t10021036:c4,1
t11627:c4,t10045281:c4,1
t11627:c4,t10133573:c4,1
t11627:c4,t2448018:c1,189
t11627:c4,t7396483:c1,28
t11627:c4,t2398276:c0,32
t11627:c4,t7561259:c1,13
t11627:c4,t3468704:c0,59
t11627:c4,t107325:c0,59
t11627:c4,t5982579:c0,59
t11627:c4,t267943:c0,59
t11627:c4,t3877552:c0,59
t11627:c4,t5230953:c0,59
t11627:c4,t3313927:c0,60
t11627:c4,t4786125:c0,60
t11627:c4,t5537457:c0,60
t11627:c4,t2948140:c0,61
t11627:c4,t3312362:c0,60
t11627:c4,t916417:c0,61
t11627:c4,t2913168:c0,60
t11627:c4,t4723103:c0,60
t11627:c4,t6400475:c0,60
t11627:c4,t9764595:c0,60
t11627:c4,t4388342:c0,66
t11627:c4,t6832177:c0,60
t11627:c4,t8119137:c0,59
t11627:c4,t8718081:c0,60
t11627:c4,t8205499:c2,24
t11627:c4,t1299993:c2,23
t11627:c4,t5878521:c2,23
t11627:c4,t9740446:c2,23
t11627:c4,t4788910:c2,28
t11627:c4,t9633321:c2,25
t11627:c4,t1357933:c1,24
t11627:c4,t8737262:c0,18
t11627:c4,t7319715:c0,18
t11627:c4,t9205827:c0,18
t11627:c4,t1040921:c1,17
t11627:c4,t3452737:c9,11
t11627:c4,t9427089:c4,19
t11627:c4,t5011423:c0,16
t11627:c4,t6198259:c16,3
t11627:c4,t2755244:c1,21
t11627:c4,t10105575:c4,2
t11627:c4,t6198259:c8,7
t11627:c4,t1619700:c5,5
t11627:c4,t5777237:c2,16
t11627:c4,t1611181:c3,8
t11627:c4,t10288259:c11,2
t11627:c4,t9427089:c0,20
t11627:c4,t1413392:c18,6
t11627:c4,t7408743:c3,7
t11627:c4,t1255347:c6,7
t11627:c4,t1255347:c22,4
t11627:c4,t1963300:c11,4
t11627:c4,t1963300:c12,6
t11627:c4,t1963300:c13,5
t11627:c4,t1963300:c17,2
t11627:c4,t1963300:c18,6
t11627:c4,t2059772:c14,6
t11627:c4,t2059772:c18,5
t11627:c4,t2059772:c21,4
t11627:c4,t6506164:c1,11
t11627:c4,t6506164:c4,6
t11627:c4,t6506164:c5,8
t11627:c4,t7154198:c12,4
t11627:c4,t7154198:c14,2
t11627:c4,t2584037:c16,2
t11627:c4,t2584037:c18,5
t11627:c4,t8868634:c9,7
t11627:c4,t8516841:c11,5
t11627:c4,t8516841:c14,4
t11627:c4,t10067437:c5,1
t11627:c4,t10080826:c12,1
t11627:c4,t10080826:c17,1
t11627:c4,t10098637:c5,1
t11627:c4,t10144079:c2,1
t11627:c4,t10153259:c4,1
t11627:c4,t10200460:c17,1
t11627:c4,t10251001:c10,2
t11627:c4,t10266807:c2,2
t11627:c4,t10281900:c7,2
t11627:c4,t10294572:c13,1
t11627:c4,t1119059:c2,18
t11627:c4,t582563:c2,24
t11627:c4,t7060657:c7,7
t11627:c4,t1619700:c2,14
t11627:c4,t2990386:c5,15
t11627:c4,t2990386:c2,13
t11627:c4,t7408743:c5,9
t11627:c4,t1255347:c4,8
t11627:c4,t1963300:c14,4
t11627:c4,t5874053:c12,7
t11627:c4,t7154198:c13,2
t11627:c4,t8516841:c12,6
t11627:c4,t10111682:c2,1
t11627:c4,t10125703:c2,1
t11627:c4,t10268228:c2,1
t11627:c4,t2990386:c4,9
t11627:c4,t9427089:c2,16
t11627:c4,t2059772:c3,3
t11627:c4,t10105716:c0,1
t11627:c4,t6000396:c5,9
t11627:c4,t360436:c5,13
t11627:c4,t696657:c2,5
t11627:c4,t5777237:c5,12
t11627:c4,t5410705:c1,8
t11627:c4,t6471012:c0,5
t11627:c4,t1301448:c2,16
t11627:c4,t6359470:c0,6
t11627:c4,t1928103:c1,56
t11627:c4,t8421351:c2,9
t11627:c4,t9413315:c2,5
t11627:c4,t4081076:c0,83
t11627:c4,t9355764:c3,19
t11627:c4,t9161821:c21,4
t11627:c4,t10166521:c0,1
t11627:c4,t1413392:c12,3
t11627:c4,t2059772:c13,3
t11627:c4,t7154198:c18,5
t11627:c4,t20241:c1,5
t11627:c4,t2584037:c12,4
t11627:c4,t10182563:c7,1
t11627:c4,t4867951:c0,30
t11627:c4,t8533787:c0,23
t11627:c4,t9168467:c0,22
t11627:c4,t1299993:c0,30
t11627:c4,t9683542:c0,35
t11627:c4,t4532504:c0,34
t11627:c4,t10012212:c0,2
t11627:c4,t10197560:c1,1
t11627:c4,t7442:c3,13
t11627:c4,t8198731:c9,9
t11627:c4,t2445617:c18,6
t11627:c4,t9788813:c0,5
t11627:c4,t976953:c0,36
t11627:c4,t3650688:c0,41
t11627:c4,t3274228:c0,33
t11627:c4,t8715124:c0,33
t11627:c4,t1218059:c0,32
t11627:c4,t9633321:c0,32
t11627:c4,t10134620:c2,1
t11627:c4,t20241:c4,1
t11627:c4,t6540177:c0,35
t11627:c4,t6769670:c2,18
t11627:c4,t9355764:c1,12
t11627:c4,t2990386:c9,6
t11627:c4,t9624420:c0,33
t11627:c4,t1126237:c4,8
t11627:c4,t2284971:c16,7
t11627:c4,t5019484:c16,7
t11627:c4,t2491403:c1,77
t11627:c4,t5135217:c1,77
t11627:c4,t7629341:c4,12
t11627:c4,t7629341:c0,6
t11627:c4,t2648922:c3,14
t11627:c4,t6540757:c7,9
t11627:c4,t7829686:c7,9
t11627:c4,t8529725:c7,9
t11627:c4,t9024743:c7,9
t11627:c4,t1120803:c4,11
t11627:c4,t2284971:c17,2
t11627:c4,t5019484:c17,2
t11627:c4,t4047698:c9,4
t11627:c4,t10010943:c1,5
t11627:c4,t10264535:c0,27
t11627:c4,t6769670:c3,22
t11627:c4,t5722152:c0,4
t11627:c4,t1468991:c0,29
t11627:c4,t2122609:c0,27
t11627:c4,t3685616:c0,34
t11627:c4,t9740446:c0,28
t11627:c4,t1381007:c0,1
t11627:c4,t1040921:c4,9
t11627:c4,t10294583:c2,1
t11627:c4,t6156474:c6,3
t11627:c4,t10057257:c4,1
t11627:c4,t3452737:c2,16
t11627:c4,t10042651:c1,3
t11627:c4,t1301448:c0,4
t11627:c4,t3127133:c1,52
t11627:c4,t10262590:c1,1
t11627:c4,t4047698:c3,5
t11627:c4,t3640173:c3,24
t11627:c4,t20241:c7,7
t11627:c4,t2445617:c9,10
t11627:c4,t6322312:c2,3
t11627:c4,t9161821:c5,7
t11627:c4,t10207224:c0,19
t11627:c4,t4358853:c1,42
t11627:c4,t9203744:c1,42
t11627:c4,t10264535:c4,27
t11627:c4,t6000396:c3,15
t11627:c4,t10134620:c4,2
t11627:c4,t10283771:c2,2
t11627:c4,t5722152:c2,9
t11627:c4,t2059772:c17,2
t11627:c4,t20241:c3,4
t11627:c4,t20241:c11,5
t11627:c4,t1413392:c13,5
t11627:c4,t1413392:c14,5
t11627:c4,t2059772:c11,5
t11627:c4,t2584037:c13,4
t11627:c4,t2584037:c14,3
t11627:c4,t8868634:c4,5
t11627:c4,t8516841:c13,5
t11627:c4,t8516841:c21,6
t11627:c4,t10236058:c6,3
t11627:c4,t10251001:c5,1
t11627:c4,t10251001:c13,1
t11627:c4,t10122283:c5,1
t11627:c4,t5879266:c3,14
t11627:c4,t10225728:c6,1
t11627:c4,t10008760:c1,1
t11627:c4,t1301448:c1,5
t11627:c4,t8198731:c13,9
t11627:c4,t5011423:c4,12
t11627:c4,t2445617:c4,8
t11627:c4,t10105575:c3,1
t11627:c4,t1413392:c11,4
t11627:c4,t1255347:c18,3
t11627:c4,t1963300:c16,1
t11627:c4,t1963300:c21,5
t11627:c4,t2059772:c12,6
t11627:c4,t8868634:c2,3
t11627:c4,t8868634:c12,4
t11627:c4,t8868634:c14,3
t11627:c4,t8868634:c15,6
t11627:c4,t5622593:c5,4
t11627:c4,t10189703:c7,2
t11627:c4,t1040921:c3,16
t11627:c4,t8868634:c6,2
t11627:c4,t4047698:c7,5
t11627:c4,t9161821:c7,4
t11627:c4,t1010140:c3,1
t11627:c4,t510277:c0,6
t11627:c4,t37265:c5,7
t11627:c4,t37265:c7,9
t11627:c4,t37265:c9,8
t11627:c4,t7154198:c21,3
t11627:c4,t2584037:c11,3
t11627:c4,t8516841:c18,3
t11627:c4,t10294572:c17,2
t11627:c4,t10294572:c19,1
t11627:c4,t3127133:c4,5
t11627:c4,t1296201:c2,3
t11627:c4,t10018935:c6,5
t11627:c4,t10213362:c4,1
t11627:c4,t5756420:c4,15
t11627:c4,t6322312:c0,7
t11627:c4,t6322312:c4,3
t11627:c4,t4387083:c0,32
t11627:c4,t3333417:c0,28
t11627:c4,t3452737:c5,7
t11627:c4,t7060657:c9,6
t11627:c4,t115249:c1,7
t11627:c4,t8198731:c14,9
t11627:c4,t5011423:c1,15
t11627:c4,t1611181:c0,6
t11627:c4,t9357242:c7,12
t11627:c4,t7442:c4,11
t11627:c4,t8198731:c7,5
t11627:c4,t2445617:c0,13
t11627:c4,t8405041:c31,6
t11627:c4,t10225728:c7,15
t11627:c4,t4978186:c1,4
t11627:c4,t10106138:c0,1
t11627:c4,t7645457:c3,9
t11627:c4,t10200460:c10,1
t11627:c4,t1828015:c2,4
t11627:c4,t20241:c2,3
t11627:c4,t8868634:c3,3
t11627:c4,t8868634:c11,4
t11627:c4,t8868634:c13,5
t11627:c4,t10182563:c3,1
t11627:c4,t4051356:c3,4
t11627:c4,t7911700:c3,2
t11627:c4,t6539060:c0,74
t11627:c4,t5777237:c4,4
t11627:c4,t10101950:c1,4
t11627:c4,t10008760:c7,1
t11627:c4,t10066678:c3,4
t11627:c4,t407041:c0,26
t11627:c4,t10283276:c0,4
t11627:c4,t5722152:c1,5
t11627:c4,t10042651:c0,4
t11627:c4,t2445617:c16,5
t11627:c4,t1493212:c3,35
t11627:c4,t153249:c3,35
t11627:c4,t4274292:c3,35
t11627:c4,t5552800:c3,35
t11627:c4,t7552063:c3,35
t11627:c4,t8054442:c3,35
t11627:c4,t10052519:c3,2
t11627:c4,t6887888:c1,9
t11627:c4,t6887888:c2,4
t11627:c4,t3952433:c0,53
t11627:c4,t1413392:c8,10
t11627:c4,t10073772:c6,1
t11627:c4,t6359497:c7,2
t11627:c4,t9168467:c3,25
t11627:c4,t3295059:c3,27
t11627:c4,t10105716:c1,1
t11627:c4,t10213362:c5,4
t11627:c4,t10264535:c2,24
t11627:c4,t1133209:c0,46
t11627:c4,t7258489:c0,47
t11627:c4,t2584037:c3,8
t11627:c4,t5225064:c0,5
t11627:c4,t8996760:c4,7
t11627:c4,t8996760:c6,7
t11627:c4,t8606921:c4,12
t11627:c4,t20241:c12,3
t11627:c4,t8868634:c5,2
t11627:c4,t8996760:c11,9
t11627:c4,t2755244:c6,9
t11627:c4,t10008760:c8,1
t11627:c4,t10086691:c0,1
t11627:c4,t1030205:c0,1
t11627:c4,t2284971:c11,4
t11627:c4,t5019484:c11,4
t11627:c4,t10197386:c4,4
t11627:c4,t6198259:c17,1
t11627:c4,t7062870:c3,14
t11627:c4,t10271755:c0,2
t11627:c4,t1021991:c12,7
t11627:c4,t8030692:c12,7
t11627:c4,t3082081:c6,1
t11627:c4,t3134199:c6,2
t11627:c4,t219732:c6,2
t11627:c4,t9743762:c6,1
t11627:c4,t1928103:c6,1
t11627:c4,t7661:c6,1
t11627:c4,t1021991:c2,5
t11627:c4,t8030692:c2,5
t11627:c4,t10067437:c0,2
t11627:c4,t10006521:c0,1
t11627:c4,t10253959:c0,1
t11627:c4,t10043467:c1,3
t11627:c4,t10019678:c19,1
t11627:c4,t10019678:c20,1
t11627:c4,t10019678:c21,1
t11627:c4,t101723:c12,1
t11627:c4,t10200460:c13,1
t11627:c4,t10291557:c9,1
t11627:c4,t8209627:c4,26
t11627:c4,t5009548:c0,10
t11627:c4,t8996760:c1,4
t11627:c4,t10249113:c0,2
t11627:c4,t8868634:c10,7
t11627:c4,t8868634:c17,7
t11627:c4,t10111682:c6,2
t11627:c4,t10125703:c6,2
t11627:c4,t10268228:c6,2
t11627:c4,t3747265:c9,11
t11627:c4,t3747265:c10,16
t11627:c4,t5150604:c9,12
t11627:c4,t5150604:c10,9
t11627:c4,t7434640:c0,26
t11627:c4,t1493212:c1,9
t11627:c4,t153249:c1,9
t11627:c4,t4274292:c1,9
t11627:c4,t5552800:c1,9
t11627:c4,t7552063:c1,9
t11627:c4,t8054442:c1,9
t11627:c4,t10155714:c3,1
t11627:c4,t9743762:c0,9
t11627:c4,t10252264:c6,2
t11627:c4,t10137800:c0,8
t11627:c4,t10124629:c6,10
t11627:c4,t1963300:c2,1
t11627:c4,t10110142:c2,1
t11627:c4,t4824865:c2,27
t11627:c4,t6704953:c2,27
t11627:c4,t6234706:c0,82
t11627:c4,t765755:c0,82
t11627:c4,t10020142:c1,11
t11627:c4,t7408743:c2,29
t11627:c4,t10064580:c1,14
t11627:c4,t10269154:c1,4
t11627:c4,t751525:c3,29
t11627:c4,t102365:c2,38
t11627:c4,t9788813:c1,41
t11627:c4,t2807626:c0,112
t11627:c4,t10291557:c0,1
t11627:c4,t7561259:c0,27
t11627:c4,t2284971:c9,6
t11627:c4,t5019484:c9,6
t11627:c4,t10280151:c9,3
t11627:c4,t7265184:c3,1
t11627:c4,t10110599:c1,7
t11627:c4,t3452737:c4,9
t11627:c4,t10288936:c1,14
t11627:c4,t10007511:c7,1
t11627:c4,t10052876:c0,23
t11627:c4,t3504353:c0,152
t11627:c4,t715296:c2,53
t11627:c4,t2685909:c0,139
t11627:c4,t6711631:c9,3
t11627:c4,t10202096:c0,10
t11627:c4,t3278546:c0,267
t11627:c4,t2675666:c0,28
t11627:c4,t7067221:c0,37
t11627:c4,t1282927:c2,68
t11627:c4,t7050609:c0,65
t11627:c4,t10296658:c2,9
t11627:c4,t1282927:c0,78
t11627:c4,t1797446:c4,17
t11627:c4,t9721701:c4,20
t11627:c4,t8116718:c4,7
t11627:c4,t701738:c0,32
t11627:c4,t3423530:c1,18
t11627:c4,t8205499:c1,19
t11627:c4,t3650688:c1,17
t11627:c4,t4180355:c1,19
t11627:c4,t5878521:c1,19
t11627:c4,t4788910:c1,18
t11627:c4,t10064320:c0,5
t11627:c4,t9540451:c2,64
t11627:c4,t10290501:c0,7
t11627:c4,t7060657:c8,6
t11627:c4,t9935516:c0,45
t11627:c4,t4490334:c0,50
t11627:c4,t8447965:c0,30
t11627:c4,t79546:c4,55
t11627:c4,t102365:c4,30
t11627:c4,t102365:c0,22
t11627:c4,t5980613:c0,38
t11627:c4,t2990386:c3,6
t11627:c4,t9161821:c4,2
t11627:c4,t5777237:c6,24
t11627:c4,t6349752:c7,34
t11627:c4,t3729280:c0,74
t11627:c4,t3729280:c2,52
t11627:c4,t1011006:c0,5
t11627:c4,t10105716:c7,13
t11627:c4,t2284971:c1,6
t11627:c4,t5019484:c1,6
t11627:c4,t3207665:c3,19
t11627:c4,t5989235:c2,117
t11627:c4,t3687181:c0,53
t11627:c4,t3478997:c0,53
t11627:c4,t8533787:c3,22
t11627:c4,t3265765:c3,13
t11627:c4,t6711631:c8,4
t11627:c4,t1381007:c1,23
t11627:c4,t10006268:c1,5
t11627:c4,t5410705:c6,28
t11627:c4,t1299993:c1,21
t11627:c4,t9683542:c1,27
t11627:c4,t9740446:c1,20
t11627:c4,t6959936:c5,32
t11627:c4,t10163321:c3,3
t11627:c4,t10124629:c0,4
t11627:c4,t360436:c0,3
t11627:c4,t5989235:c0,149
t11627:c4,t1619700:c11,6
t11627:c4,t8447965:c4,42
t11627:c4,t9037196:c3,10
t11627:c4,t9263337:c3,10
t11627:c4,t4148378:c3,11
t11627:c4,t1839410:c3,11
t11627:c4,t3321760:c3,7
t11627:c4,t3865734:c3,14
t11627:c4,t3968182:c3,14
t11627:c4,t7050609:c4,76
t11627:c4,t5640287:c8,17
t11627:c4,t1468991:c3,28
t11627:c4,t4047698:c16,2
t11627:c4,t10107556:c3,8
t11627:c4,t5063412:c3,11
t11627:c4,t7434640:c3,21
t11627:c4,t9715049:c0,158
t11627:c4,t8891993:c0,29
t11627:c4,t10246390:c1,2
t11627:c4,t1357933:c2,45
t11627:c4,t353267:c4,23
t11627:c4,t3511945:c4,17
t11627:c4,t8185707:c4,11
t11627:c4,t5517316:c4,16
t11627:c4,t9097496:c0,12
t11627:c4,t10006521:c7,10
t11627:c4,t10253959:c7,10
t11627:c4,t6890489:c0,7
t11627:c4,t10184343:c5,1
t11627:c4,t6198259:c18,16
t11627:c4,t37265:c3,12
t11627:c4,t1012988:c1,2
t11627:c4,t6506164:c2,17
t11627:c4,t10024664:c0,3
t11627:c4,t10281900:c0,3
t11627:c4,t8198731:c1,14
t11627:c4,t4157550:c3,4
t11627:c4,t5517316:c3,7
t11627:c4,t10039657:c1,5
t11627:c4,t10258980:c4,8
t11627:c4,t2284971:c21,4
t11627:c4,t5019484:c21,4
t11627:c4,t8569628:c2,16
t11627:c4,t2284971:c2,10
t11627:c4,t5019484:c2,10
t11627:c4,t1199711:c0,27
t11627:c4,t8941086:c0,27
t11627:c4,t1282927:c4,74
t11627:c4,t7491525:c7,18
t11627:c4,t8079130:c4,22
t11627:c4,t539876:c5,6
t11627:c4,t10129417:c3,2
t11627:c4,t8766932:c0,115
t11627:c4,t7408743:c0,25
t11627:c4,t5133321:c0,106
t11627:c4,t539876:c9,9
t11627:c4,t10177960:c3,3
t11627:c4,t7802369:c3,2
t11627:c4,t10158390:c2,5
t11627:c4,t10158390:c3,2
t11627:c4,t2284971:c7,8
t11627:c4,t5019484:c7,8
t11627:c4,t3478997:c2,38
